UC ID/ Serial No.,PROVINCE ,DIVISION,DISTRICT ,TEHSIL,TEHSIL - CODE,UC NAME,UR_UR,UC Number,UC CODE,LATITUDE,LONGITUDE,NUMBER OF VILLAGES,V.NUMEBR,V.CODE,VILLAGE NAME
4362,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SAMNI KOTERI TUGHLOO,RURAL,9,861119,33.9316988,73.8547674,8,8,8611198,SAMNI KHAS
4363,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SAMNI KOTERI TUGHLOO,RURAL,9,861119,33.9316988,73.8547674,8,7,8611197,PANAATA
4364,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SAMNI KOTERI TUGHLOO,RURAL,9,861119,33.9316988,73.8547674,8,6,8611196,NAZARPUR
4365,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SAMNI KOTERI TUGHLOO,RURAL,9,861119,33.9316988,73.8547674,8,5,8611195,KOTERI TUGHLOO
4366,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SAMNI KOTERI TUGHLOO,RURAL,9,861119,33.9316988,73.8547674,8,4,8611194,KHAMKOT
4367,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SAMNI KOTERI TUGHLOO,RURAL,9,861119,33.9316988,73.8547674,8,3,8611193,JABRAY
4368,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SAMNI KOTERI TUGHLOO,RURAL,9,861119,33.9316988,73.8547674,8,2,8611192,DHAAR SAMNI
4369,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SAMNI KOTERI TUGHLOO,RURAL,9,861119,33.9316988,73.8547674,8,1,8611191,CHALIBAN
4370,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SERI,RURAL,10,8611110,33.940765,73.8737967,20,20,861111020,UPPER REERA
4371,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SERI,RURAL,10,8611110,33.940765,73.8737967,20,19,861111019,THOLEENI
4372,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SERI,RURAL,10,8611110,33.940765,73.8737967,20,18,861111018,SUKHI BAA
4373,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SERI,RURAL,10,8611110,33.940765,73.8737967,20,17,861111017,SERI KHAS
4374,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SERI,RURAL,10,8611110,33.940765,73.8737967,20,16,861111016,PHEI
4375,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SERI,RURAL,10,8611110,33.940765,73.8737967,20,15,861111015,PHAGLA
4376,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SERI,RURAL,10,8611110,33.940765,73.8737967,20,14,861111014,KOL GRAAN
4377,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SERI,RURAL,10,8611110,33.940765,73.8737967,20,13,861111013,KATHI KEELA
4378,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SERI,RURAL,10,8611110,33.940765,73.8737967,20,12,861111012,KATHI
4379,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SERI,RURAL,10,8611110,33.940765,73.8737967,20,11,861111011,KANTHIAN
4380,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SERI,RURAL,10,8611110,33.940765,73.8737967,20,10,861111010,JASKAND
4381,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SERI,RURAL,10,8611110,33.940765,73.8737967,20,9,86111109,GALLA
4382,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SERI,RURAL,10,8611110,33.940765,73.8737967,20,8,86111108,DHARA
4383,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SERI,RURAL,10,8611110,33.940765,73.8737967,20,7,86111107,DELLAN NAA
4384,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SERI,RURAL,10,8611110,33.940765,73.8737967,20,6,86111106,DANOTA
4385,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SERI,RURAL,10,8611110,33.940765,73.8737967,20,5,86111105,BHOLASA
4386,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SERI,RURAL,10,8611110,33.940765,73.8737967,20,4,86111104,BHAG DARI
4387,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SERI,RURAL,10,8611110,33.940765,73.8737967,20,3,86111103,BEDUNGA
4388,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SERI,RURAL,10,8611110,33.940765,73.8737967,20,2,86111102,BARIKOT
4389,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SERI,RURAL,10,8611110,33.940765,73.8737967,20,1,86111101,BALAIR
4390,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SWANG DHULI,RURAL,11,8611111,33.9322002,73.8677015,14,14,861111114,SWANG
4391,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SWANG DHULI,RURAL,11,8611111,33.9322002,73.8677015,14,13,861111113,SASSAHLIAN
4392,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SWANG DHULI,RURAL,11,8611111,33.9322002,73.8677015,14,12,861111112,SAR MONG
4393,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SWANG DHULI,RURAL,11,8611111,33.9322002,73.8677015,14,11,861111111,REERA
4394,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SWANG DHULI,RURAL,11,8611111,33.9322002,73.8677015,14,10,861111110,RAMIKOT
4395,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SWANG DHULI,RURAL,11,8611111,33.9322002,73.8677015,14,9,86111119,PANYARI
4396,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SWANG DHULI,RURAL,11,8611111,33.9322002,73.8677015,14,8,86111118,NALLA
4397,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SWANG DHULI,RURAL,11,8611111,33.9322002,73.8677015,14,7,86111117,NAKAR KAHAALI
4398,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SWANG DHULI,RURAL,11,8611111,33.9322002,73.8677015,14,6,86111116,MEHAL
4399,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SWANG DHULI,RURAL,11,8611111,33.9322002,73.8677015,14,5,86111115,MALLAAK
4400,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SWANG DHULI,RURAL,11,8611111,33.9322002,73.8677015,14,4,86111114,LOWER DHULI
4401,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SWANG DHULI,RURAL,11,8611111,33.9322002,73.8677015,14,3,86111113,KHOI
4402,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SWANG DHULI,RURAL,11,8611111,33.9322002,73.8677015,14,2,86111112,KHAN PUR
4403,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,SWANG DHULI,RURAL,11,8611111,33.9322002,73.8677015,14,1,86111111,KALA BAN
4404,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,23,861111223,UPPER GEHL
4405,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,22,861111222,SABU NA KALS
4406,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,21,861111221,POTHA
4407,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,20,861111220,PANDI
4408,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,19,861111219,PADDAR TOPI
4409,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,18,861111218,NAKKAR TOPI
4410,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,17,861111217,MAKHYALA
4411,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,16,861111216,LOWER KALRI
4412,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,15,861111215,KOPRA
4413,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,14,861111214,KALRI TOPI
4414,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,13,861111213,JAMSRAAL
4415,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,12,861111212,HILL KHAIROTA
4416,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,11,861111211,HATALA
4417,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,10,861111210,GEHL CHAPPRIYAN
4418,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,9,86111129,GALA GEHL
4419,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,8,86111128,DHAKKI
4420,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,7,86111127,DARAMNI
4421,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,6,86111126,CHITRA TOPI
4422,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,5,86111125,CHAPPRIYAN
4423,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,4,86111124,CENTER TOPI
4424,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,3,86111123,BHATA SANGARR
4425,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,2,86111122,BARRI BAARRI
4426,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,BAGH,8611,TOPI,RURAL,12,8611112,33.9072153,73.7635476,23,1,86111121,AADANA
4427,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,CHIRALA,RURAL,1,861211,33.9065305,73.5872319,20,20,86121120,SOHAWA
4428,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,CHIRALA,RURAL,1,861211,33.9065305,73.5872319,20,19,86121119,SERI BANDI
4429,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,CHIRALA,RURAL,1,861211,33.9065305,73.5872319,20,18,86121118,SAKANDAR ABAD
4430,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,CHIRALA,RURAL,1,861211,33.9065305,73.5872319,20,17,86121117,POONA
4431,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,CHIRALA,RURAL,1,861211,33.9065305,73.5872319,20,16,86121116,NUMB SYEDAN
4432,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,CHIRALA,RURAL,1,861211,33.9065305,73.5872319,20,15,86121115,MOHRA SOHAWA
4433,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,CHIRALA,RURAL,1,861211,33.9065305,73.5872319,20,14,86121114,KONAL SOHAWA
4434,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,CHIRALA,RURAL,1,861211,33.9065305,73.5872319,20,13,86121113,KHAPPADDAR
4435,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,CHIRALA,RURAL,1,861211,33.9065305,73.5872319,20,12,86121112,KATHWAR
4436,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,CHIRALA,RURAL,1,861211,33.9065305,73.5872319,20,11,86121111,KASAL KHAITAR
4437,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,CHIRALA,RURAL,1,861211,33.9065305,73.5872319,20,10,86121110,KARNOTA
4438,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,CHIRALA,RURAL,1,861211,33.9065305,73.5872319,20,9,8612119,JAHALA TOPA
4439,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,CHIRALA,RURAL,1,861211,33.9065305,73.5872319,20,8,8612118,HILLAN SOHAWA
4440,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,CHIRALA,RURAL,1,861211,33.9065305,73.5872319,20,7,8612117,GAHL
4441,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,CHIRALA,RURAL,1,861211,33.9065305,73.5872319,20,6,8612116,FATEHPOOR
4442,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,CHIRALA,RURAL,1,861211,33.9065305,73.5872319,20,5,8612115,DHOONGA KHAITAR
4443,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,CHIRALA,RURAL,1,861211,33.9065305,73.5872319,20,4,8612114,CHIRALA
4444,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,CHIRALA,RURAL,1,861211,33.9065305,73.5872319,20,3,8612113,CHIPRAAN
4445,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,CHIRALA,RURAL,1,861211,33.9065305,73.5872319,20,2,8612112,BARMIAL
4446,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,CHIRALA,RURAL,1,861211,33.9065305,73.5872319,20,1,8612111,BARINA KHAITAR
4447,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,MALOT,RURAL,2,861212,34.0166116,73.6830495,13,13,86121213,SOUDAN GALA
4448,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,MALOT,RURAL,2,861212,34.0166116,73.6830495,13,12,86121212,PAIL
4449,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,MALOT,RURAL,2,861212,34.0166116,73.6830495,13,11,86121211,MONDARI CHNAAT
4450,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,MALOT,RURAL,2,861212,34.0166116,73.6830495,13,10,86121210,MALOT
4451,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,MALOT,RURAL,2,861212,34.0166116,73.6830495,13,9,8612129,MAJAR CAMP IRJA
4452,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,MALOT,RURAL,2,861212,34.0166116,73.6830495,13,8,8612128,IRJA
4453,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,MALOT,RURAL,2,861212,34.0166116,73.6830495,13,7,8612127,GALA MALOT
4454,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,MALOT,RURAL,2,861212,34.0166116,73.6830495,13,6,8612126,DOOLBAN
4455,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,MALOT,RURAL,2,861212,34.0166116,73.6830495,13,5,8612125,DAK HROOT
4456,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,MALOT,RURAL,2,861212,34.0166116,73.6830495,13,4,8612124,CHOOR
4457,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,MALOT,RURAL,2,861212,34.0166116,73.6830495,13,3,8612123,CHANAT
4458,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,MALOT,RURAL,2,861212,34.0166116,73.6830495,13,2,8612122,CHALANDARAT
4459,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,MALOT,RURAL,2,861212,34.0166116,73.6830495,13,1,8612121,CHACHARI
4460,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RANAGLA,RURAL,3,861213,34.0471919,73.6431694,17,17,86121317,SEEU KHOTAIN
4461,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RANAGLA,RURAL,3,861213,34.0471919,73.6431694,17,16,86121316,RANAGAL KHASS
4462,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RANAGLA,RURAL,3,861213,34.0471919,73.6431694,17,15,86121315,QADEEMAI RANGALA
4463,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RANAGLA,RURAL,3,861213,34.0471919,73.6431694,17,14,86121314,PAKHNAAL
4464,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RANAGLA,RURAL,3,861213,34.0471919,73.6431694,17,13,86121313,PADAR MASTOO
4465,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RANAGLA,RURAL,3,861213,34.0471919,73.6431694,17,12,86121312,PAAN KATGAR
4466,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RANAGLA,RURAL,3,861213,34.0471919,73.6431694,17,11,86121311,MONDARI
4467,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RANAGLA,RURAL,3,861213,34.0471919,73.6431694,17,10,86121310,MOLACH
4468,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RANAGLA,RURAL,3,861213,34.0471919,73.6431694,17,9,8612139,KOTRAIAN RANGALA
4469,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RANAGLA,RURAL,3,861213,34.0471919,73.6431694,17,8,8612138,KLALAN KALASS
4470,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RANAGLA,RURAL,3,861213,34.0471919,73.6431694,17,7,8612137,HARI CHEER
4471,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RANAGLA,RURAL,3,861213,34.0471919,73.6431694,17,6,8612136,GORI KAAR
4472,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RANAGLA,RURAL,3,861213,34.0471919,73.6431694,17,5,8612135,CHAPRIAN
4473,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RANAGLA,RURAL,3,861213,34.0471919,73.6431694,17,4,8612134,CHAPRIAN
4474,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RANAGLA,RURAL,3,861213,34.0471919,73.6431694,17,3,8612133,BARIAN
4475,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RANAGLA,RURAL,3,861213,34.0471919,73.6431694,17,2,8612132,BANDAINA
4476,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RANAGLA,RURAL,3,861213,34.0471919,73.6431694,17,1,8612131,20
4477,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RONGOLI KOTLI,RURAL,4,861214,34.0638819,73.6082054,12,12,86121412,SHAR KOTLI
4478,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RONGOLI KOTLI,RURAL,4,861214,34.0638819,73.6082054,12,11,86121411,SABOU KOT
4479,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RONGOLI KOTLI,RURAL,4,861214,34.0638819,73.6082054,12,10,86121410,RONGOLI KHASS
4480,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RONGOLI KOTLI,RURAL,4,861214,34.0638819,73.6082054,12,9,8612149,RAONGLI KALAS
4481,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RONGOLI KOTLI,RURAL,4,861214,34.0638819,73.6082054,12,8,8612148,RANGALA
4482,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RONGOLI KOTLI,RURAL,4,861214,34.0638819,73.6082054,12,7,8612147,NATHGRAN
4483,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RONGOLI KOTLI,RURAL,4,861214,34.0638819,73.6082054,12,6,8612146,KORAL BAGALA
4484,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RONGOLI KOTLI,RURAL,4,861214,34.0638819,73.6082054,12,5,8612145,KALAS
4485,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RONGOLI KOTLI,RURAL,4,861214,34.0638819,73.6082054,12,4,8612144,KALAS
4486,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RONGOLI KOTLI,RURAL,4,861214,34.0638819,73.6082054,12,3,8612143,HANSCHOKI
4487,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RONGOLI KOTLI,RURAL,4,861214,34.0638819,73.6082054,12,2,8612142,DAADEER BAGLA
4488,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,DHIR KOT,8612,RONGOLI KOTLI,RURAL,4,861214,34.0638819,73.6082054,12,1,8612141,BAKSAR
4489,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,BANAPASARI,RURAL,1,861311,33.9988864,73.7296704,10,10,86131110,TANGIAAT
4490,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,BANAPASARI,RURAL,1,861311,33.9988864,73.7296704,10,9,8613119,SARIAWARA
4491,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,BANAPASARI,RURAL,1,861311,33.9988864,73.7296704,10,8,8613118,PAYANAILY KHASS
4492,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,BANAPASARI,RURAL,1,861311,33.9988864,73.7296704,10,7,8613117,MAKDOOM KOT
4493,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,BANAPASARI,RURAL,1,861311,33.9988864,73.7296704,10,6,8613116,KOTRI QANDEEL
4494,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,BANAPASARI,RURAL,1,861311,33.9988864,73.7296704,10,5,8613115,KOTRA MAST KHAN
4495,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,BANAPASARI,RURAL,1,861311,33.9988864,73.7296704,10,4,8613114,KOTARI  NAJUM KHAN
4496,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,BANAPASARI,RURAL,1,861311,33.9988864,73.7296704,10,3,8613113,JACHORRA
4497,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,BANAPASARI,RURAL,1,861311,33.9988864,73.7296704,10,2,8613112,GARID COLONY
4498,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,BANAPASARI,RURAL,1,861311,33.9988864,73.7296704,10,1,8613111,BANAPASARI
4499,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,CHIRAN RAIRBAN,RURAL,2,861312,34.0369978,73.7469232,20,20,86131220,TOPA
4500,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,CHIRAN RAIRBAN,RURAL,2,861312,34.0369978,73.7469232,20,19,86131219,SUDHAN GALI
4501,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,CHIRAN RAIRBAN,RURAL,2,861312,34.0369978,73.7469232,20,18,86131218,SOKAR
4502,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,CHIRAN RAIRBAN,RURAL,2,861312,34.0369978,73.7469232,20,17,86131217,SERI PEERAN
4503,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,CHIRAN RAIRBAN,RURAL,2,861312,34.0369978,73.7469232,20,16,86131216,SANTALA
4504,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,CHIRAN RAIRBAN,RURAL,2,861312,34.0369978,73.7469232,20,15,86131215,RAIRBAN
4505,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,CHIRAN RAIRBAN,RURAL,2,861312,34.0369978,73.7469232,20,14,86131214,NUMAN PORA
4506,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,CHIRAN RAIRBAN,RURAL,2,861312,34.0369978,73.7469232,20,13,86131213,NIKI KAR
4507,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,CHIRAN RAIRBAN,RURAL,2,861312,34.0369978,73.7469232,20,12,86131212,NAKA CHIRAN
4508,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,CHIRAN RAIRBAN,RURAL,2,861312,34.0369978,73.7469232,20,11,86131211,LOWER SUDHAN GALI
4509,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,CHIRAN RAIRBAN,RURAL,2,861312,34.0369978,73.7469232,20,10,86131210,KOT
4510,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,CHIRAN RAIRBAN,RURAL,2,861312,34.0369978,73.7469232,20,9,8613129,KACHA
4511,AZAD JAMMU AND KASHMIR,POONCH DIVISION,BAGH,HARI GAIL,8613,CHIRAN RAIRBAN,RURAL,2,861312,34.0369978,73.7469232,20,8,8613128,DHUNDAR
