S.No,PROVINCE,DIVISION,DISTRICT,TEHSIL,TEHSIL - CODE,UC,UC_UR,UC NO,UC CODE,LATITUDE,LONGITUDE,LOCALITIES_NO,V.NO,VILLAGE CODE,Villages
21673,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,TALU,RURAL,8,721118,35.60508500,75.06860670,17,7,7211187,DAAS
21674,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,TALU,RURAL,8,721118,35.60508500,75.06860670,17,6,7211186,CHUMAR PA
21675,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,TALU,RURAL,8,721118,35.60508500,75.06860670,17,5,7211185,CHULISKAM
21676,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,TALU,RURAL,8,721118,35.60508500,75.06860670,17,4,7211184,CHOGOZONG
21677,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,TALU,RURAL,8,721118,35.60508500,75.06860670,17,3,7211183,CHOGHOKHAR
21678,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,TALU,RURAL,8,721118,35.60508500,75.06860670,17,2,7211182,BRAQCHATPA
21679,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,TALU,RURAL,8,721118,35.60508500,75.06860670,17,1,7211181,BIAMALOONG
21680,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,THOWAR 1,RURAL,9,721119,35.59728670,75.22542210,6,6,7211196,ZGYANPA
21681,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,THOWAR 1,RURAL,9,721119,35.59728670,75.22542210,6,5,7211195,PORO PA
21682,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,THOWAR 1,RURAL,9,721119,35.59728670,75.22542210,6,4,7211194,MALAKHOR
21683,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,THOWAR 1,RURAL,9,721119,35.59728670,75.22542210,6,3,7211193,KHAMADPA
21684,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,THOWAR 1,RURAL,9,721119,35.59728670,75.22542210,6,2,7211192,DAMBUDAS
21685,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,THOWAR 1,RURAL,9,721119,35.59728670,75.22542210,6,1,7211191,APO POROPA
21686,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,THOWAR 2,RURAL,10,7211110,35.58953330,75.19139670,15,15,721111015,TRIKO
21687,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,THOWAR 2,RURAL,10,7211110,35.58953330,75.19139670,15,14,721111014,THAMBOS
21688,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,THOWAR 2,RURAL,10,7211110,35.58953330,75.19139670,15,13,721111013,SKEY SHGAS
21689,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,THOWAR 2,RURAL,10,7211110,35.58953330,75.19139670,15,12,721111012,SAILPA
21690,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,THOWAR 2,RURAL,10,7211110,35.58953330,75.19139670,15,11,721111011,POTHONPA
21691,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,THOWAR 2,RURAL,10,7211110,35.58953330,75.19139670,15,10,721111010,MEHDIABAD THANGRAT
21692,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,THOWAR 2,RURAL,10,7211110,35.58953330,75.19139670,15,9,72111109,MAYUNPA
21693,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,THOWAR 2,RURAL,10,7211110,35.58953330,75.19139670,15,8,72111108,MAILIPA
21694,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,THOWAR 2,RURAL,10,7211110,35.58953330,75.19139670,15,7,72111107,LASHITHANG
21695,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,THOWAR 2,RURAL,10,7211110,35.58953330,75.19139670,15,6,72111106,GONG THOWAR
21696,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,THOWAR 2,RURAL,10,7211110,35.58953330,75.19139670,15,5,72111105,GHOMO
21697,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,THOWAR 2,RURAL,10,7211110,35.58953330,75.19139670,15,4,72111104,DANGJING
21698,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,THOWAR 2,RURAL,10,7211110,35.58953330,75.19139670,15,3,72111103,CHEERIPA
21699,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,THOWAR 2,RURAL,10,7211110,35.58953330,75.19139670,15,2,72111102,BONO BROQ
21700,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,THOWAR 2,RURAL,10,7211110,35.58953330,75.19139670,15,1,72111101,BANO YUL
21701,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,TORMIK,RURAL,11,7211111,35.59023070,75.31761480,8,8,72111118,YOUCHUNUG
21702,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,TORMIK,RURAL,11,7211111,35.59023070,75.31761480,8,7,72111117,SURBU
21703,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,TORMIK,RURAL,11,7211111,35.59023070,75.31761480,8,6,72111116,PANGO
21704,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,TORMIK,RURAL,11,7211111,35.59023070,75.31761480,8,5,72111115,MALDING
21705,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,TORMIK,RURAL,11,7211111,35.59023070,75.31761480,8,4,72111114,MALDING
21706,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,TORMIK,RURAL,11,7211111,35.59023070,75.31761480,8,3,72111113,KHALING
21707,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,TORMIK,RURAL,11,7211111,35.59023070,75.31761480,8,2,72111112,HARIMAL
21708,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,RONDU,7211,TORMIK,RURAL,11,7211111,35.59023070,75.31761480,8,1,72111111,DASO
21709,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,GOLE,RURAL,1,721311,35.25521890,75.86355290,4,4,7213114,SHILLA
21710,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,GOLE,RURAL,1,721311,35.25521890,75.86355290,4,3,7213113,SERMIK
21711,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,GOLE,RURAL,1,721311,35.25521890,75.86355290,4,2,7213112,GOLE
21712,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,GOLE,RURAL,1,721311,35.25521890,75.86355290,4,1,7213111,DURO
21713,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,HUSSAINABAD,RURAL,2,721312,35.29078850,75.62544250,5,5,7213125,THORGU BALA
21714,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,HUSSAINABAD,RURAL,2,721312,35.29078850,75.62544250,5,4,7213124,THORGO PINE
21715,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,HUSSAINABAD,RURAL,2,721312,35.29078850,75.62544250,5,3,7213123,NEW HUSSAINABAD
21716,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,HUSSAINABAD,RURAL,2,721312,35.29078850,75.62544250,5,2,7213122,HUSSAINABAD NALA
21717,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,HUSSAINABAD,RURAL,2,721312,35.29078850,75.62544250,5,1,7213121,HUSSAINABAD
21749.1,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7214,SKARDU,RURAL,4,721314,0,0,1,1,7214141,SKARDU
21736,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,SKARDU TOWN,URBAN,5,721325,35.29047410,75.63170730,14,14,72132514,TUFAIL COLONY
21737,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,SKARDU TOWN,URBAN,5,721325,35.29047410,75.63170730,14,13,72132513,SUNDUS
21738,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,SKARDU TOWN,URBAN,5,721325,35.29047410,75.63170730,14,12,72132512,SUKAMADAIN
21739,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,SKARDU TOWN,URBAN,5,721325,35.29047410,75.63170730,14,11,72132511,SHINGGOND
21740,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,SKARDU TOWN,URBAN,5,721325,35.29047410,75.63170730,14,10,72132510,SAY THANG
21741,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,SKARDU TOWN,URBAN,5,721325,35.29047410,75.63170730,14,9,7213259,PATOWAL
21742,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,SKARDU TOWN,URBAN,5,721325,35.29047410,75.63170730,14,8,7213258,OLDING
21743,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,SKARDU TOWN,URBAN,5,721325,35.29047410,75.63170730,14,7,7213257,NAGULISPANG
21744,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,SKARDU TOWN,URBAN,5,721325,35.29047410,75.63170730,14,6,7213256,KHARDRONG
21745,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,SKARDU TOWN,URBAN,5,721325,35.29047410,75.63170730,14,5,7213255,KARASMATHANG
21746,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,SKARDU TOWN,URBAN,5,721325,35.29047410,75.63170730,14,4,7213254,HASSAN COLONY
21747,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,SKARDU TOWN,URBAN,5,721325,35.29047410,75.63170730,14,3,7213253,HAJI GAM
21748,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,SKARDU TOWN,URBAN,5,721325,35.29047410,75.63170730,14,2,7213252,GANGUPI KHOR
21749,GILGIT-BALTISTAN,BALTISTAN DIVISION,SKARDU,SKARDU,7213,SKARDU TOWN,URBAN,5,721325,35.29047410,75.63170730,14,1,7213251,ALI ABAD
21359,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,BAGHICHA,RURAL,1,722111,34.96663000,76.17378110,7,7,7221117,PARI
21360,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,BAGHICHA,RURAL,1,722111,34.96663000,76.17378110,7,6,7221116,PALPALDO
21361,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,BAGHICHA,RURAL,1,722111,34.96663000,76.17378110,7,5,7221115,MAYARDO
21362,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,BAGHICHA,RURAL,1,722111,34.96663000,76.17378110,7,4,7221114,INGUT
21363,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,BAGHICHA,RURAL,1,722111,34.96663000,76.17378110,7,3,7221113,GIRIAKHDO
21364,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,BAGHICHA,RURAL,1,722111,34.96663000,76.17378110,7,2,7221112,GIRIAKH
21365,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,BAGHICHA,RURAL,1,722111,34.96663000,76.17378110,7,1,7221111,BAGHICHA
21366,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,BRESIL,RURAL,2,722112,34.40010000,76.07033330,9,9,7221129,SKILMA
21367,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,BRESIL,RURAL,2,722112,34.40010000,76.07033330,9,8,7221128,MEMOSHTHANG
21368,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,BRESIL,RURAL,2,722112,34.40010000,76.07033330,9,7,7221127,MEMOSH
21369,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,BRESIL,RURAL,2,722112,34.40010000,76.07033330,9,6,7221126,GOMA MEMOSH
21370,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,BRESIL,RURAL,2,722112,34.40010000,76.07033330,9,5,7221125,GANGANI
21371,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,BRESIL,RURAL,2,722112,34.40010000,76.07033330,9,4,7221124,BROLMO
21372,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,BRESIL,RURAL,2,722112,34.40010000,76.07033330,9,3,7221123,BRESIL CHOO
21373,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,BRESIL,RURAL,2,722112,34.40010000,76.07033330,9,2,7221122,BRESIL
21374,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,BRESIL,RURAL,2,722112,34.40010000,76.07033330,9,1,7221121,BILARGU
21375,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,HAMZIGOND,RURAL,3,722113,34.81364090,76.19392140,9,9,7221139,WACHERA
21376,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,HAMZIGOND,RURAL,3,722113,34.81364090,76.19392140,9,8,7221138,SINKARMO
21377,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,HAMZIGOND,RURAL,3,722113,34.81364090,76.19392140,9,7,7221137,MAROL
21378,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,HAMZIGOND,RURAL,3,722113,34.81364090,76.19392140,9,6,7221136,MARMAQ
21379,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,HAMZIGOND,RURAL,3,722113,34.81364090,76.19392140,9,5,7221135,HLCHAMAR
21380,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,HAMZIGOND,RURAL,3,722113,34.81364090,76.19392140,9,4,7221134,GHAVIS
21381,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,HAMZIGOND,RURAL,3,722113,34.81364090,76.19392140,9,3,7221133,GANOKH
21382,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,HAMZIGOND,RURAL,3,722113,34.81364090,76.19392140,9,2,7221132,DANSARTHANG
21383,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,HAMZIGOND,RURAL,3,722113,34.81364090,76.19392140,9,1,7221131,CHECHETHANG
21384,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,KATISHO,RURAL,4,722114,35.07130000,75.50280000,10,10,72211410,SINDO
21385,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,KATISHO,RURAL,4,722114,35.07130000,75.50280000,10,9,7221149,SHAMAIL
21386,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,KATISHO,RURAL,4,722114,35.07130000,75.50280000,10,8,7221148,QULIWA
21387,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,KATISHO,RURAL,4,722114,35.07130000,75.50280000,10,7,7221147,KOLTOR
21388,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,KATISHO,RURAL,4,722114,35.07130000,75.50280000,10,6,7221146,KATISHO
21389,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,KATISHO,RURAL,4,722114,35.07130000,75.50280000,10,5,7221145,KANGULCHU
21390,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,KATISHO,RURAL,4,722114,35.07130000,75.50280000,10,4,7221144,FARMA
21391,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,KATISHO,RURAL,4,722114,35.07130000,75.50280000,10,3,7221143,DAPA
21392,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,KATISHO,RURAL,4,722114,35.07130000,75.50280000,10,2,7221142,CHATPA
21393,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,KATISHO,RURAL,4,722114,35.07130000,75.50280000,10,1,7221141,BALTI KHAR
21394,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,KHARMANG,RURAL,5,722115,34.94527720,76.22178330,12,12,72211512,YORUNGUT
21395,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,KHARMANG,RURAL,5,722115,34.94527720,76.22178330,12,11,72211511,TAZIPI LUNGBA
21396,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,KHARMANG,RURAL,5,722115,34.94527720,76.22178330,12,10,72211510,SUKSITHANG
21397,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,KHARMANG,RURAL,5,722115,34.94527720,76.22178330,12,9,7221159,SHAGHARAN
21398,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,KHARMANG,RURAL,5,722115,34.94527720,76.22178330,12,8,7221158,RUMBUKHA
21399,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,KHARMANG,RURAL,5,722115,34.94527720,76.22178330,12,7,7221157,KRABATHANG
21400,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,KHARMANG,RURAL,5,722115,34.94527720,76.22178330,12,6,7221156,KINDRIK
21401,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,KHARMANG,RURAL,5,722115,34.94527720,76.22178330,12,5,7221155,GHANDUS
21402,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,KHARMANG,RURAL,5,722115,34.94527720,76.22178330,12,4,7221154,DOSKAR
21403,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,KHARMANG,RURAL,5,722115,34.94527720,76.22178330,12,3,7221153,CHUMIK
21404,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,KHARMANG,RURAL,5,722115,34.94527720,76.22178330,12,2,7221152,BUNDOKHA
21405,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,KHARMANG,RURAL,5,722115,34.94527720,76.22178330,12,1,7221151,BIAMA
21406,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,MEHDIABAD,RURAL,6,722116,35.13274630,75.96063290,9,9,7221169,SERLING
21407,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,MEHDIABAD,RURAL,6,722116,35.13274630,75.96063290,9,8,7221168,PANDA
21408,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,MEHDIABAD,RURAL,6,722116,35.13274630,75.96063290,9,7,7221167,MEHDIABAD
21409,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,MEHDIABAD,RURAL,6,722116,35.13274630,75.96063290,9,6,7221166,MANTHOKHA
21410,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,MEHDIABAD,RURAL,6,722116,35.13274630,75.96063290,9,5,7221165,MANTHO
21411,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,MEHDIABAD,RURAL,6,722116,35.13274630,75.96063290,9,4,7221164,KAZBURTHANG
21412,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,MEHDIABAD,RURAL,6,722116,35.13274630,75.96063290,9,3,7221163,GHASING
21413,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,MEHDIABAD,RURAL,6,722116,35.13274630,75.96063290,9,2,7221162,BEADONG
21414,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,MEHDIABAD,RURAL,6,722116,35.13274630,75.96063290,9,1,7221161,AKHONPA
21415,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,OLDING,RURAL,7,722117,34.82021790,76.19092070,12,12,72211712,TOLOLING
21416,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,OLDING,RURAL,7,722117,34.82021790,76.19092070,12,11,72211711,THALEY
21417,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,OLDING,RURAL,7,722117,34.82021790,76.19092070,12,10,72211710,SINO
21418,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,OLDING,RURAL,7,722117,34.82021790,76.19092070,12,9,7221179,SHIRITING
21419,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,OLDING,RURAL,7,722117,34.82021790,76.19092070,12,8,7221178,OLDING
21420,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,OLDING,RURAL,7,722117,34.82021790,76.19092070,12,7,7221177,NARGHACHOO
21421,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,OLDING,RURAL,7,722117,34.82021790,76.19092070,12,6,7221176,KHAR HARGHOSIL
21422,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,OLDING,RURAL,7,722117,34.82021790,76.19092070,12,5,7221175,KAKASH
21423,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,OLDING,RURAL,7,722117,34.82021790,76.19092070,12,4,7221174,DUDARI
21424,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,OLDING,RURAL,7,722117,34.82021790,76.19092070,12,3,7221173,DONGA HARGHOSIL
21425,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,OLDING,RURAL,7,722117,34.82021790,76.19092070,12,2,7221172,DARI PI GOND
21426,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,OLDING,RURAL,7,722117,34.82021790,76.19092070,12,1,7221171,BATONPI THANG
21427,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,TOLTI,RURAL,8,722118,35.03610700,76.07363390,13,13,72211813,URDI
21428,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,TOLTI,RURAL,8,722118,35.03610700,76.07363390,13,12,72211812,TOLTI
21429,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,TOLTI,RURAL,8,722118,35.03610700,76.07363390,13,11,72211811,TITADO
21430,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,TOLTI,RURAL,8,722118,35.03610700,76.07363390,13,10,72211810,SOQ
21431,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,TOLTI,RURAL,8,722118,35.03610700,76.07363390,13,9,7221189,SAINDO
21432,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,TOLTI,RURAL,8,722118,35.03610700,76.07363390,13,8,7221188,MURKUN
21433,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,TOLTI,RURAL,8,722118,35.03610700,76.07363390,13,7,7221187,MALBROQ
21434,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,TOLTI,RURAL,8,722118,35.03610700,76.07363390,13,6,7221186,MADHUPUR
21435,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,TOLTI,RURAL,8,722118,35.03610700,76.07363390,13,5,7221185,KUSURO
21436,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,TOLTI,RURAL,8,722118,35.03610700,76.07363390,13,4,7221184,KAMANGO GONS
21437,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,TOLTI,RURAL,8,722118,35.03610700,76.07363390,13,3,7221183,KAMANGO
21438,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,TOLTI,RURAL,8,722118,35.03610700,76.07363390,13,2,7221182,GOHERI
21439,GILGIT-BALTISTAN,BALTISTAN DIVISION,KHARMANG,KHARMANG,7221,TOLTI,RURAL,8,722118,35.03610700,76.07363390,13,1,7221181,AZEEMABAD
21444,GILGIT BALTISTAN,BALTISTAN DIVISION,SHIGAR,SHIGAR,7241,ALCHORI,RURAL,1,724111,35.50571390,75.67647050,11,11,72411111,YUNO
21445,GILGIT BALTISTAN,BALTISTAN DIVISION,SHIGAR,SHIGAR,7241,ALCHORI,RURAL,1,724111,35.50571390,75.67647050,11,10,72411110,TROPI
21446,GILGIT BALTISTAN,BALTISTAN DIVISION,SHIGAR,SHIGAR,7241,ALCHORI,RURAL,1,724111,35.50571390,75.67647050,11,9,7241119,TANDORO
21447,GILGIT BALTISTAN,BALTISTAN DIVISION,SHIGAR,SHIGAR,7241,ALCHORI,RURAL,1,724111,35.50571390,75.67647050,11,8,7241118,SILDI
21448,GILGIT BALTISTAN,BALTISTAN DIVISION,SHIGAR,SHIGAR,7241,ALCHORI,RURAL,1,724111,35.50571390,75.67647050,11,7,7241117,PHARING BAMA
21449,GILGIT BALTISTAN,BALTISTAN DIVISION,SHIGAR,SHIGAR,7241,ALCHORI,RURAL,1,724111,35.50571390,75.67647050,11,6,7241116,KASHMAL
21450,GILGIT BALTISTAN,BALTISTAN DIVISION,SHIGAR,SHIGAR,7241,ALCHORI,RURAL,1,724111,35.50571390,75.67647050,11,5,7241115,HURCHUS
21451,GILGIT BALTISTAN,BALTISTAN DIVISION,SHIGAR,SHIGAR,7241,ALCHORI,RURAL,1,724111,35.50571390,75.67647050,11,4,7241114,HASUPI
21452,GILGIT BALTISTAN,BALTISTAN DIVISION,SHIGAR,SHIGAR,7241,ALCHORI,RURAL,1,724111,35.50571390,75.67647050,11,3,7241113,HAIDERABAD
21453,GILGIT BALTISTAN,BALTISTAN DIVISION,SHIGAR,SHIGAR,7241,ALCHORI,RURAL,1,724111,35.50571390,75.67647050,11,2,7241112,BAHA
21454,GILGIT BALTISTAN,BALTISTAN DIVISION,SHIGAR,SHIGAR,7241,ALCHORI,RURAL,1,724111,35.50571390,75.67647050,11,1,7241111,ALCHORI
21455,GILGIT BALTISTAN,BALTISTAN DIVISION,SHIGAR,SHIGAR,7241,BASHA,RURAL,2,724112,35.87030000,75.40514100,7,7,7241127,SIBIRI
